"Area","Item","Year","Area_harvested","Yield","temperature","precipitation","humidity","Soil_PH","Soil_Nitrogen","Soil_OM","VHI","ASI"
"Thailand","Onions and shallots, green",1963,0.0,0.0,26.07,1664.81,77.3,4.72,1.49,3.91,0.4,8.93
"Thailand","Onions and shallots, green",1964,0.0,0.0,26.14,1689.46,73.19,4.89,3.02,3.65,0.43,7.68
"Thailand","Onions and shallots, green",1965,0.0,0.0,26.28,1600.65,73.5,4.5,2.43,2.92,0.41,18.26
"Thailand","Onions and shallots, green",1966,0.0,0.0,26.75,1762.56,76.6,4.62,4.74,3.13,0.57,9.75
"Thailand","Onions and shallots, green",1967,0.0,0.0,26.12,1455.12,74.5,4.28,2.69,1.76,0.43,6.81
"Thailand","Onions and shallots, green",1968,0.0,0.0,26.43,1472.85,77.2,4.21,2.59,2.37,0.37,9.35
"Thailand","Onions and shallots, green",1969,0.0,0.0,26.56,1639.69,74.5,4.43,2.82,3.45,0.38,15.97
"Thailand","Onions and shallots, green",1970,0.0,0.0,26.33,1867.78,77.5,4.37,1.64,3.76,0.44,10.21
"Thailand","Onions and shallots, green",1971,0.0,0.0,25.72,1642.87,74.81,5.18,1.49,1.89,0.57,12.86
"Thailand","Onions and shallots, green",1972,0.0,0.0,26.46,1555.46,75.0,4.2,1.14,3.12,0.42,8.03
"Thailand","Onions and shallots, green",1973,0.0,0.0,26.47,1589.83,75.8,4.91,4.16,3.9,0.55,6.29
"Thailand","Onions and shallots, green",1974,0.0,0.0,25.99,1681.47,77.2,5.49,1.87,2.5,0.38,17.35
"Thailand","Onions and shallots, green",1975,0.0,0.0,26.21,1726.68,77.2,4.65,0.76,2.84,0.47,11.07
"Thailand","Onions and shallots, green",1976,0.0,0.0,26.11,1598.93,74.1,4.94,3.84,3.77,0.47,19.24
"Thailand","Onions and shallots, green",1977,0.0,0.0,26.36,1378.06,71.8,4.26,2.7,3.08,0.58,21.21
"Thailand","Onions and shallots, green",1978,0.0,0.0,26.67,1623.1,74.4,5.93,3.04,3.76,0.37,18.59
"Thailand","Onions and shallots, green",1979,0.0,0.0,27.05,1294.04,73.2,5.35,2.48,3.98,0.4,10.98
"Thailand","Onions and shallots, green",1980,0.0,0.0,26.74,1669.85,73.0,4.7,2.91,2.89,0.38,22.0
"Thailand","Onions and shallots, green",1981,0.0,0.0,25.97,1553.21,74.4,4.56,1.47,2.72,0.4,9.56
"Thailand","Onions and shallots, green",1982,0.0,0.0,26.06,1504.89,75.2,4.83,1.72,3.97,0.55,13.46
"Thailand","Onions and shallots, green",1983,0.0,0.0,26.4,1632.68,74.9,5.31,2.5,2.66,0.56,16.26
"Thailand","Onions and shallots, green",1984,0.0,0.0,26.11,1504.35,73.0,5.5,1.19,3.52,0.55,1.77
"Thailand","Onions and shallots, green",1985,0.0,0.0,26.19,1539.99,73.0,4.5,3.36,3.75,0.49,7.86
"Thailand","Onions and shallots, green",1986,0.0,0.0,26.14,1497.08,71.7,4.28,4.11,2.99,0.43,20.81
"Thailand","Onions and shallots, green",1987,0.0,0.0,26.97,1494.28,70.9,5.8,0.77,2.64,0.43,21.68
"Thailand","Onions and shallots, green",1988,0.0,0.0,26.73,1744.1,72.4,5.33,1.41,1.55,0.53,1.42
"Thailand","Onions and shallots, green",1989,0.0,0.0,26.73,1419.78,71.4,4.36,3.62,2.93,0.44,14.05
"Thailand","Onions and shallots, green",1990,0.0,0.0,27.04,1529.3,70.5,5.43,2.14,3.27,0.46,10.45
"Thailand","Onions and shallots, green",1991,0.0,0.0,27.11,1425.79,71.65,4.76,0.4,1.79,0.36,42.0
"Thailand","Onions and shallots, green",1992,0.0,0.0,26.72,1370.1,70.9,5.82,1.31,2.79,0.43,17.14
"Thailand","Onions and shallots, green",1993,0.0,0.0,26.74,1330.24,71.9,6.1,3.75,1.91,0.47,4.14
"Thailand","Onions and shallots, green",1994,0.0,0.0,26.81,1653.44,72.6,4.76,3.68,1.56,0.52,2.46
"Thailand","Onions and shallots, green",1995,0.0,0.0,26.7,1669.6,79.0,5.52,2.18,3.77,0.51,3.14
"Thailand","Onions and shallots, green",1996,0.0,0.0,26.32,1754.71,69.8,4.37,1.77,3.72,0.54,1.09
"Thailand","Onions and shallots, green",1997,0.0,0.0,26.86,1390.14,67.4,4.85,2.3,2.09,0.5,2.07
"Thailand","Onions and shallots, green",1998,0.0,0.0,27.5,1520.52,73.2,4.96,1.73,1.96,0.54,3.08
"Thailand","Onions and shallots, green",1999,0.0,0.0,26.3,1771.63,72.7,5.88,2.93,2.56,0.62,0.28
"Thailand","Onions and shallots, green",2000,0.0,0.0,26.53,1760.17,70.9,5.45,4.44,3.82,0.52,0.98
"Thailand","Onions and shallots, green",2001,16149.0,122938.0,26.71,1593.13,71.6,5.39,4.2,3.92,0.55,0.41
"Thailand","Onions and shallots, green",2002,16073.0,120636.0,26.8,1645.98,72.67,4.62,0.39,3.69,0.51,1.95
"Thailand","Onions and shallots, green",2003,16348.0,106029.0,26.71,1539.52,69.7,4.61,4.56,3.65,0.48,5.69
"Thailand","Onions and shallots, green",2004,17828.0,130434.0,26.64,1438.8,68.2,5.25,3.92,2.03,0.41,25.72
"Thailand","Onions and shallots, green",2005,17325.0,122978.0,26.85,1581.45,71.77,4.95,0.97,3.4,0.46,6.96
"Thailand","Onions and shallots, green",2006,17424.0,129349.0,26.74,1714.52,69.4,5.12,1.94,3.31,0.46,9.52
"Thailand","Onions and shallots, green",2007,17292.0,120862.0,26.64,1662.52,69.7,5.27,0.53,3.31,0.46,9.38
"Thailand","Onions and shallots, green",2008,16968.0,117536.0,26.29,1712.79,71.0,4.8,2.76,1.96,0.59,0.14
"Thailand","Onions and shallots, green",2009,16562.0,121762.0,26.68,1638.83,71.3,4.76,2.34,2.56,0.53,0.46
"Thailand","Onions and shallots, green",2010,15685.0,115203.0,27.32,1637.71,73.3,5.9,3.53,2.06,0.55,1.52
"Thailand","Onions and shallots, green",2011,15511.0,125864.0,26.27,1990.16,73.1,5.79,2.24,2.18,0.6,0.4
"Thailand","Onions and shallots, green",2012,15417.0,143014.0,27.16,1538.85,74.6,5.66,4.15,3.91,0.54,0.9
"Thailand","Onions and shallots, green",2013,10347.0,124611.0,26.8,1760.87,73.0,5.41,1.5,3.6,0.54,1.86
"Thailand","Onions and shallots, green",2014,9942.0,131764.0,26.9,1472.06,71.9,5.2,1.29,2.8,0.53,1.55
"Thailand","Onions and shallots, green",2015,10008.0,129637.0,27.3,1420.21,72.7,4.69,2.13,2.01,0.48,8.81
"Thailand","Onions and shallots, green",2016,9168.0,140208.0,27.41,1600.27,68.73,5.5,2.54,2.07,0.5,8.16
"Thailand","Onions and shallots, green",2017,10689.0,149644.0,26.93,1985.24,73.2,5.85,2.5,2.11,0.58,0.64
"Thailand","Onions and shallots, green",2018,12356.0,164697.0,26.92,1573.64,73.2,5.75,1.75,3.67,0.56,1.38
"Thailand","Onions and shallots, green",2019,11436.0,133175.0,27.49,1308.5,71.9,4.62,0.61,3.24,0.5,7.06
"Thailand","Onions and shallots, green",2020,9968.0,177850.0,27.42,1541.5,72.0,4.25,1.72,1.74,0.55,5.35
"Thailand","Onions and shallots, green",2021,10903.0,178544.0,26.9,1631.11,71.5,5.1,1.57,1.65,0.58,1.39
"Thailand","Onions and shallots, green",2022,10078.0,169918.0,26.78,2066.47,73.0,5.15,0.33,2.34,0.59,1.4
"Thailand","Oranges",1961,8500.0,147059.0,26.23,1740.1,78.5,4.33,0.92,3.69,0.36,19.17
"Thailand","Oranges",1962,8500.0,147059.0,26.08,1586.14,76.3,5.95,4.05,2.66,0.55,3.96
"Thailand","Oranges",1963,8500.0,147059.0,26.07,1664.81,77.3,4.72,1.49,3.91,0.4,8.93
"Thailand","Oranges",1964,8500.0,147059.0,26.14,1689.46,73.19,4.89,3.02,3.65,0.43,7.68
"Thailand","Oranges",1965,8500.0,147059.0,26.28,1600.65,73.5,4.5,2.43,2.92,0.41,18.26
"Thailand","Oranges",1966,9750.0,141026.0,26.75,1762.56,76.6,4.62,4.74,3.13,0.57,9.75
"Thailand","Oranges",1967,9750.0,141026.0,26.12,1455.12,74.5,4.28,2.69,1.76,0.43,6.81
"Thailand","Oranges",1968,9750.0,141026.0,26.43,1472.85,77.2,4.21,2.59,2.37,0.37,9.35
"Thailand","Oranges",1969,9750.0,141026.0,26.56,1639.69,74.5,4.43,2.82,3.45,0.38,15.97
"Thailand","Oranges",1970,9750.0,141026.0,26.33,1867.78,77.5,4.37,1.64,3.76,0.44,10.21
"Thailand","Oranges",1971,10500.0,142857.0,25.72,1642.87,74.81,5.18,1.49,1.89,0.57,12.86
"Thailand","Oranges",1972,10500.0,142857.0,26.46,1555.46,75.0,4.2,1.14,3.12,0.42,8.03
"Thailand","Oranges",1973,10500.0,142857.0,26.47,1589.83,75.8,4.91,4.16,3.9,0.55,6.29
"Thailand","Oranges",1974,10500.0,142857.0,25.99,1681.47,77.2,5.49,1.87,2.5,0.38,17.35
"Thailand","Oranges",1975,10500.0,142857.0,26.21,1726.68,77.2,4.65,0.76,2.84,0.47,11.07
"Thailand","Oranges",1976,12500.0,140000.0,26.11,1598.93,74.1,4.94,3.84,3.77,0.47,19.24
"Thailand","Oranges",1977,12500.0,140000.0,26.36,1378.06,71.8,4.26,2.7,3.08,0.58,21.21
"Thailand","Oranges",1978,12500.0,140000.0,26.67,1623.1,74.4,5.93,3.04,3.76,0.37,18.59
"Thailand","Oranges",1979,12500.0,140000.0,27.05,1294.04,73.2,5.35,2.48,3.98,0.4,10.98
"Thailand","Oranges",1980,12500.0,140000.0,26.74,1669.85,73.0,4.7,2.91,2.89,0.38,22.0
"Thailand","Oranges",1981,13250.0,141509.0,25.97,1553.21,74.4,4.56,1.47,2.72,0.4,9.56
"Thailand","Oranges",1982,16000.0,83125.0,26.06,1504.89,75.2,4.83,1.72,3.97,0.55,13.46
"Thailand","Oranges",1983,16500.0,113758.0,26.4,1632.68,74.9,5.31,2.5,2.66,0.56,16.26
"Thailand","Oranges",1984,11500.0,115652.0,26.11,1504.35,73.0,5.5,1.19,3.52,0.55,1.77
"Thailand","Oranges",1985,15900.0,149874.0,26.19,1539.99,73.0,4.5,3.36,3.75,0.49,7.86
"Thailand","Oranges",1986,16500.0,156970.0,26.14,1497.08,71.7,4.28,4.11,2.99,0.43,20.81
"Thailand","Oranges",1987,16500.0,169697.0,26.97,1494.28,70.9,5.8,0.77,2.64,0.43,21.68
"Thailand","Oranges",1988,17000.0,163118.0,26.73,1744.1,72.4,5.33,1.41,1.55,0.53,1.42
"Thailand","Oranges",1989,17800.0,197472.0,26.73,1419.78,71.4,4.36,3.62,2.93,0.44,14.05
"Thailand","Oranges",1990,17750.0,169014.0,27.04,1529.3,70.5,5.43,2.14,3.27,0.46,10.45
"Thailand","Oranges",1991,17891.0,174690.0,27.11,1425.79,71.65,4.76,0.4,1.79,0.36,42.0
"Thailand","Oranges",1992,18000.0,180556.0,26.72,1370.1,70.9,5.82,1.31,2.79,0.43,17.14
"Thailand","Oranges",1993,17840.0,178389.0,26.74,1330.24,71.9,6.1,3.75,1.91,0.47,4.14
"Thailand","Oranges",1994,17789.0,178925.0,26.81,1653.44,72.6,4.76,3.68,1.56,0.52,2.46
"Thailand","Oranges",1995,17749.0,178779.0,26.7,1669.6,79.0,5.52,2.18,3.77,0.51,3.14
"Thailand","Oranges",1996,17500.0,180000.0,26.32,1754.71,69.8,4.37,1.77,3.72,0.54,1.09
"Thailand","Oranges",1997,17768.0,178672.0,26.86,1390.14,67.4,4.85,2.3,2.09,0.5,2.07
"Thailand","Oranges",1998,17800.0,179775.0,27.5,1520.52,73.2,4.96,1.73,1.96,0.54,3.08
"Thailand","Oranges",1999,17913.0,179313.0,26.3,1771.63,72.7,5.88,2.93,2.56,0.62,0.28
"Thailand","Oranges",2000,18000.0,180556.0,26.53,1760.17,70.9,5.45,4.44,3.82,0.52,0.98
"Thailand","Oranges",2001,18431.0,179805.0,26.71,1593.13,71.6,5.39,4.2,3.92,0.55,0.41
"Thailand","Oranges",2002,19000.0,178947.0,26.8,1645.98,72.67,4.62,0.39,3.69,0.51,1.95
"Thailand","Oranges",2003,19363.0,179094.0,26.71,1539.52,69.7,4.61,4.56,3.65,0.48,5.69
"Thailand","Oranges",2004,20000.0,175000.0,26.64,1438.8,68.2,5.25,3.92,2.03,0.41,25.72
"Thailand","Oranges",2005,20225.0,179082.0,26.85,1581.45,71.77,4.95,0.97,3.4,0.46,6.96
"Thailand","Oranges",2006,20568.0,181389.0,26.74,1714.52,69.4,5.12,1.94,3.31,0.46,9.52
"Thailand","Oranges",2007,20916.0,183148.0,26.64,1662.52,69.7,5.27,0.53,3.31,0.46,9.38
"Thailand","Oranges",2008,21233.0,185399.0,26.29,1712.79,71.0,4.8,2.76,1.96,0.59,0.14
"Thailand","Oranges",2009,21580.0,185285.0,26.68,1638.83,71.3,4.76,2.34,2.56,0.53,0.46
"Thailand","Oranges",2010,21785.0,190248.0,27.32,1637.71,73.3,5.9,3.53,2.06,0.55,1.52
"Thailand","Oranges",2011,22000.0,193182.0,26.27,1990.16,73.1,5.79,2.24,2.18,0.6,0.4
"Thailand","Oranges",2012,22000.0,204545.0,27.16,1538.85,74.6,5.66,4.15,3.91,0.54,0.9
"Thailand","Oranges",2013,22000.0,209091.0,26.8,1760.87,73.0,5.41,1.5,3.6,0.54,1.86
"Thailand","Oranges",2014,22258.0,211606.0,26.9,1472.06,71.9,5.2,1.29,2.8,0.53,1.55
"Thailand","Oranges",2015,23021.0,207779.0,27.3,1420.21,72.7,4.69,2.13,2.01,0.48,8.81
"Thailand","Oranges",2016,23342.0,209803.0,27.41,1600.27,68.73,5.5,2.54,2.07,0.5,8.16
"Thailand","Oranges",2017,23699.0,211605.0,26.93,1985.24,73.2,5.85,2.5,2.11,0.58,0.64
"Thailand","Oranges",2018,23958.0,213577.0,26.92,1573.64,73.2,5.75,1.75,3.67,0.56,1.38
"Thailand","Oranges",2019,24157.0,207374.0,27.49,1308.5,71.9,4.62,0.61,3.24,0.5,7.06
"Thailand","Oranges",2020,24442.0,206488.0,27.42,1541.5,72.0,4.25,1.72,1.74,0.55,5.35
"Thailand","Oranges",2021,24186.0,209124.0,26.9,1631.11,71.5,5.1,1.57,1.65,0.58,1.39
"Thailand","Oranges",2022,24262.0,207658.0,26.78,2066.47,73.0,5.15,0.33,2.34,0.59,1.4
"Thailand","Other beans, green",1961,10880.0,20772.0,26.23,1740.1,78.5,4.33,0.92,3.69,0.36,19.17
"Thailand","Other beans, green",1962,17920.0,20536.0,26.08,1586.14,76.3,5.95,4.05,2.66,0.55,3.96
"Thailand","Other beans, green",1963,15840.0,22033.0,26.07,1664.81,77.3,4.72,1.49,3.91,0.4,8.93
"Thailand","Other beans, green",1964,15040.0,22407.0,26.14,1689.46,73.19,4.89,3.02,3.65,0.43,7.68
"Thailand","Other beans, green",1965,14400.0,23194.0,26.28,1600.65,73.5,4.5,2.43,2.92,0.41,18.26
"Thailand","Other beans, green",1966,14800.0,23986.0,26.75,1762.56,76.6,4.62,4.74,3.13,0.57,9.75
"Thailand","Other beans, green",1967,15200.0,25000.0,26.12,1455.12,74.5,4.28,2.69,1.76,0.43,6.81
"Thailand","Other beans, green",1968,15700.0,25987.0,26.43,1472.85,77.2,4.21,2.59,2.37,0.37,9.35
"Thailand","Other beans, green",1969,16200.0,26975.0,26.56,1639.69,74.5,4.43,2.82,3.45,0.38,15.97
"Thailand","Other beans, green",1970,16600.0,28012.0,26.33,1867.78,77.5,4.37,1.64,3.76,0.44,10.21
"Thailand","Other beans, green",1971,17000.0,29000.0,25.72,1642.87,74.81,5.18,1.49,1.89,0.57,12.86
"Thailand","Other beans, green",1972,17400.0,30000.0,26.46,1555.46,75.0,4.2,1.14,3.12,0.42,8.03
"Thailand","Other beans, green",1973,17900.0,32011.0,26.47,1589.83,75.8,4.91,4.16,3.9,0.55,6.29
"Thailand","Other beans, green",1974,18400.0,34022.0,25.99,1681.47,77.2,5.49,1.87,2.5,0.38,17.35
"Thailand","Other beans, green",1975,18900.0,35979.0,26.21,1726.68,77.2,4.65,0.76,2.84,0.47,11.07
"Thailand","Other beans, green",1976,19300.0,37979.0,26.11,1598.93,74.1,4.94,3.84,3.77,0.47,19.24
"Thailand","Other beans, green",1977,19800.0,40000.0,26.36,1378.06,71.8,4.26,2.7,3.08,0.58,21.21
"Thailand","Other beans, green",1978,20200.0,41980.0,26.67,1623.1,74.4,5.93,3.04,3.76,0.37,18.59
"Thailand","Other beans, green",1979,20600.0,41748.0,27.05,1294.04,73.2,5.35,2.48,3.98,0.4,10.98
"Thailand","Other beans, green",1980,21095.0,42029.0,26.74,1669.85,73.0,4.7,2.91,2.89,0.38,22.0
"Thailand","Other beans, green",1981,24765.0,45427.0,25.97,1553.21,74.4,4.56,1.47,2.72,0.4,9.56
"Thailand","Other beans, green",1982,22465.0,35767.0,26.06,1504.89,75.2,4.83,1.72,3.97,0.55,13.46
"Thailand","Other beans, green",1983,19927.0,37806.0,26.4,1632.68,74.9,5.31,2.5,2.66,0.56,16.26
"Thailand","Other beans, green",1984,18816.0,34448.0,26.11,1504.35,73.0,5.5,1.19,3.52,0.55,1.77
"Thailand","Other beans, green",1985,19950.0,49453.0,26.19,1539.99,73.0,4.5,3.36,3.75,0.49,7.86
"Thailand","Other beans, green",1986,28000.0,28571.0,26.14,1497.08,71.7,4.28,4.11,2.99,0.43,20.81
"Thailand","Other beans, green",1987,50000.0,16200.0,26.97,1494.28,70.9,5.8,0.77,2.64,0.43,21.68
"Thailand","Other beans, green",1988,75000.0,10867.0,26.73,1744.1,72.4,5.33,1.41,1.55,0.53,1.42
"Thailand","Other beans, green",1989,95000.0,10000.0,26.73,1419.78,71.4,4.36,3.62,2.93,0.44,14.05
"Thailand","Other beans, green",1990,120000.0,8750.0,27.04,1529.3,70.5,5.43,2.14,3.27,0.46,10.45
"Thailand","Other beans, green",1991,135000.0,10741.0,27.11,1425.79,71.65,4.76,0.4,1.79,0.36,42.0
"Thailand","Other beans, green",1992,155000.0,11290.0,26.72,1370.1,70.9,5.82,1.31,2.79,0.43,17.14
"Thailand","Other beans, green",1993,185000.0,11351.0,26.74,1330.24,71.9,6.1,3.75,1.91,0.47,4.14
"Thailand","Other beans, green",1994,210000.0,11429.0,26.81,1653.44,72.6,4.76,3.68,1.56,0.52,2.46
"Thailand","Other beans, green",1995,230000.0,10870.0,26.7,1669.6,79.0,5.52,2.18,3.77,0.51,3.14
"Thailand","Other beans, green",1996,250000.0,10800.0,26.32,1754.71,69.8,4.37,1.77,3.72,0.54,1.09
"Thailand","Other beans, green",1997,265000.0,10566.0,26.86,1390.14,67.4,4.85,2.3,2.09,0.5,2.07
"Thailand","Other beans, green",1998,280000.0,10714.0,27.5,1520.52,73.2,4.96,1.73,1.96,0.54,3.08
"Thailand","Other beans, green",1999,290000.0,11034.0,26.3,1771.63,72.7,5.88,2.93,2.56,0.62,0.28
"Thailand","Other beans, green",2000,299051.0,13209.0,26.53,1760.17,70.9,5.45,4.44,3.82,0.52,0.98
"Thailand","Other beans, green",2001,313770.0,12654.0,26.71,1593.13,71.6,5.39,4.2,3.92,0.55,0.41
"Thailand","Other beans, green",2002,292674.0,13077.0,26.8,1645.98,72.67,4.62,0.39,3.69,0.51,1.95
"Thailand","Other beans, green",2003,248279.0,13095.0,26.71,1539.52,69.7,4.61,4.56,3.65,0.48,5.69
"Thailand","Other beans, green",2004,197432.0,15066.0,26.64,1438.8,68.2,5.25,3.92,2.03,0.41,25.72
"Thailand","Other beans, green",2005,172034.0,16918.0,26.85,1581.45,71.77,4.95,0.97,3.4,0.46,6.96
"Thailand","Other beans, green",2006,166726.0,18108.0,26.74,1714.52,69.4,5.12,1.94,3.31,0.46,9.52
"Thailand","Other beans, green",2007,164429.0,18596.0,26.64,1662.52,69.7,5.27,0.53,3.31,0.46,9.38
"Thailand","Other beans, green",2008,156493.0,18810.0,26.29,1712.79,71.0,4.8,2.76,1.96,0.59,0.14
"Thailand","Other beans, green",2009,155102.0,19208.0,26.68,1638.83,71.3,4.76,2.34,2.56,0.53,0.46
"Thailand","Other beans, green",2010,167091.0,18574.0,27.32,1637.71,73.3,5.9,3.53,2.06,0.55,1.52
"Thailand","Other beans, green",2011,170594.0,17648.0,26.27,1990.16,73.1,5.79,2.24,2.18,0.6,0.4
"Thailand","Other beans, green",2012,172000.0,17733.0,27.16,1538.85,74.6,5.66,4.15,3.91,0.54,0.9
"Thailand","Other beans, green",2013,172000.0,17733.0,26.8,1760.87,73.0,5.41,1.5,3.6,0.54,1.86
"Thailand","Other beans, green",2014,169306.0,17970.0,26.9,1472.06,71.9,5.2,1.29,2.8,0.53,1.55
"Thailand","Other beans, green",2015,159015.0,18677.0,27.3,1420.21,72.7,4.69,2.13,2.01,0.48,8.81
"Thailand","Other beans, green",2016,166774.0,17504.0,27.41,1600.27,68.73,5.5,2.54,2.07,0.5,8.16
"Thailand","Other beans, green",2017,165627.0,17251.0,26.93,1985.24,73.2,5.85,2.5,2.11,0.58,0.64
"Thailand","Other beans, green",2018,161586.0,17243.0,26.92,1573.64,73.2,5.75,1.75,3.67,0.56,1.38
"Thailand","Other beans, green",2019,164662.0,17334.0,27.49,1308.5,71.9,4.62,0.61,3.24,0.5,7.06
"Thailand","Other beans, green",2020,163958.0,17276.0,27.42,1541.5,72.0,4.25,1.72,1.74,0.55,5.35
"Thailand","Other beans, green",2021,163402.0,17284.0,26.9,1631.11,71.5,5.1,1.57,1.65,0.58,1.39
"Thailand","Other beans, green",2022,164007.0,17298.0,26.78,2066.47,73.0,5.15,0.33,2.34,0.59,1.4
"Thailand","Other citrus fruit, n.e.c.",1961,0.0,0.0,26.23,1740.1,78.5,4.33,0.92,3.69,0.36,19.17
"Thailand","Other citrus fruit, n.e.c.",1962,0.0,0.0,26.08,1586.14,76.3,5.95,4.05,2.66,0.55,3.96
"Thailand","Other citrus fruit, n.e.c.",1963,0.0,0.0,26.07,1664.81,77.3,4.72,1.49,3.91,0.4,8.93
"Thailand","Other citrus fruit, n.e.c.",1964,0.0,0.0,26.14,1689.46,73.19,4.89,3.02,3.65,0.43,7.68
"Thailand","Other citrus fruit, n.e.c.",1965,0.0,0.0,26.28,1600.65,73.5,4.5,2.43,2.92,0.41,18.26
"Thailand","Other citrus fruit, n.e.c.",1966,0.0,0.0,26.75,1762.56,76.6,4.62,4.74,3.13,0.57,9.75
"Thailand","Other citrus fruit, n.e.c.",1967,0.0,0.0,26.12,1455.12,74.5,4.28,2.69,1.76,0.43,6.81
"Thailand","Other citrus fruit, n.e.c.",1968,0.0,0.0,26.43,1472.85,77.2,4.21,2.59,2.37,0.37,9.35
"Thailand","Other citrus fruit, n.e.c.",1969,0.0,0.0,26.56,1639.69,74.5,4.43,2.82,3.45,0.38,15.97
"Thailand","Other citrus fruit, n.e.c.",1970,0.0,0.0,26.33,1867.78,77.5,4.37,1.64,3.76,0.44,10.21
"Thailand","Other citrus fruit, n.e.c.",1971,0.0,0.0,25.72,1642.87,74.81,5.18,1.49,1.89,0.57,12.86
"Thailand","Other citrus fruit, n.e.c.",1972,0.0,0.0,26.46,1555.46,75.0,4.2,1.14,3.12,0.42,8.03
"Thailand","Other citrus fruit, n.e.c.",1973,0.0,0.0,26.47,1589.83,75.8,4.91,4.16,3.9,0.55,6.29
"Thailand","Other citrus fruit, n.e.c.",1974,0.0,0.0,25.99,1681.47,77.2,5.49,1.87,2.5,0.38,17.35
"Thailand","Other citrus fruit, n.e.c.",1975,0.0,0.0,26.21,1726.68,77.2,4.65,0.76,2.84,0.47,11.07
"Thailand","Other citrus fruit, n.e.c.",1976,0.0,0.0,26.11,1598.93,74.1,4.94,3.84,3.77,0.47,19.24
"Thailand","Other citrus fruit, n.e.c.",1977,25.0,20000.0,26.36,1378.06,71.8,4.26,2.7,3.08,0.58,21.21
"Thailand","Other citrus fruit, n.e.c.",1978,25.0,20000.0,26.67,1623.1,74.4,5.93,3.04,3.76,0.37,18.59
"Thailand","Other citrus fruit, n.e.c.",1979,25.0,20000.0,27.05,1294.04,73.2,5.35,2.48,3.98,0.4,10.98
"Thailand","Other citrus fruit, n.e.c.",1980,25.0,20000.0,26.74,1669.85,73.0,4.7,2.91,2.89,0.38,22.0
"Thailand","Other citrus fruit, n.e.c.",1981,25.0,20000.0,25.97,1553.21,74.4,4.56,1.47,2.72,0.4,9.56
"Thailand","Other citrus fruit, n.e.c.",1982,25.0,20000.0,26.06,1504.89,75.2,4.83,1.72,3.97,0.55,13.46
"Thailand","Other citrus fruit, n.e.c.",1983,25.0,20000.0,26.4,1632.68,74.9,5.31,2.5,2.66,0.56,16.26
"Thailand","Other citrus fruit, n.e.c.",1984,25.0,20000.0,26.11,1504.35,73.0,5.5,1.19,3.52,0.55,1.77
"Thailand","Other citrus fruit, n.e.c.",1985,25.0,20000.0,26.19,1539.99,73.0,4.5,3.36,3.75,0.49,7.86
"Thailand","Other citrus fruit, n.e.c.",1986,25.0,20000.0,26.14,1497.08,71.7,4.28,4.11,2.99,0.43,20.81
"Thailand","Other citrus fruit, n.e.c.",1987,20.0,20000.0,26.97,1494.28,70.9,5.8,0.77,2.64,0.43,21.68
"Thailand","Other citrus fruit, n.e.c.",1988,70.0,24286.0,26.73,1744.1,72.4,5.33,1.41,1.55,0.53,1.42
"Thailand","Other citrus fruit, n.e.c.",1989,130.0,25385.0,26.73,1419.78,71.4,4.36,3.62,2.93,0.44,14.05
"Thailand","Other citrus fruit, n.e.c.",1990,50.0,32000.0,27.04,1529.3,70.5,5.43,2.14,3.27,0.46,10.45
"Thailand","Other citrus fruit, n.e.c.",1991,40.0,32500.0,27.11,1425.79,71.65,4.76,0.4,1.79,0.36,42.0
"Thailand","Other citrus fruit, n.e.c.",1992,80.0,31250.0,26.72,1370.1,70.9,5.82,1.31,2.79,0.43,17.14
"Thailand","Other citrus fruit, n.e.c.",1993,125.0,32800.0,26.74,1330.24,71.9,6.1,3.75,1.91,0.47,4.14
"Thailand","Other citrus fruit, n.e.c.",1994,400.0,35000.0,26.81,1653.44,72.6,4.76,3.68,1.56,0.52,2.46
"Thailand","Other citrus fruit, n.e.c.",1995,360.0,34444.0,26.7,1669.6,79.0,5.52,2.18,3.77,0.51,3.14
"Thailand","Other citrus fruit, n.e.c.",1996,500.0,40000.0,26.32,1754.71,69.8,4.37,1.77,3.72,0.54,1.09
"Thailand","Other citrus fruit, n.e.c.",1997,1000.0,38000.0,26.86,1390.14,67.4,4.85,2.3,2.09,0.5,2.07
"Thailand","Other citrus fruit, n.e.c.",1998,1100.0,38182.0,27.5,1520.52,73.2,4.96,1.73,1.96,0.54,3.08
"Thailand","Other citrus fruit, n.e.c.",1999,1400.0,39286.0,26.3,1771.63,72.7,5.88,2.93,2.56,0.62,0.28
"Thailand","Other citrus fruit, n.e.c.",2000,1343.0,38631.0,26.53,1760.17,70.9,5.45,4.44,3.82,0.52,0.98
"Thailand","Other citrus fruit, n.e.c.",2001,1500.0,38667.0,26.71,1593.13,71.6,5.39,4.2,3.92,0.55,0.41
"Thailand","Other citrus fruit, n.e.c.",2002,1641.0,38083.0,26.8,1645.98,72.67,4.62,0.39,3.69,0.51,1.95
"Thailand","Other citrus fruit, n.e.c.",2003,1600.0,36875.0,26.71,1539.52,69.7,4.61,4.56,3.65,0.48,5.69
"Thailand","Other citrus fruit, n.e.c.",2004,2700.0,37037.0,26.64,1438.8,68.2,5.25,3.92,2.03,0.41,25.72
"Thailand","Other citrus fruit, n.e.c.",2005,1700.0,38235.0,26.85,1581.45,71.77,4.95,0.97,3.4,0.46,6.96
"Thailand","Other citrus fruit, n.e.c.",2006,2500.0,38000.0,26.74,1714.52,69.4,5.12,1.94,3.31,0.46,9.52
