Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"RL","Land Use","376","Israel","5110","Area","6650","Permanent crops","2015","2015","1000 ha","96.7","A","Official figure",""
"RL","Land Use","376","Israel","5110","Area","6655","Permanent meadows and pastures","2008","2008","1000 ha","138.6","I","Imputed value",""
"RL","Land Use","376","Israel","5110","Area","6655","Permanent meadows and pastures","2015","2015","1000 ha","140","A","Official figure",""
"RL","Land Use","376","Israel","5110","Area","6656","Perm. meadows & pastures - Cultivated","2008","2008","","","","",""
"RL","Land Use","376","Israel","5110","Area","6656","Perm. meadows & pastures - Cultivated","2015","2015","","","","",""
"RL","Land Use","376","Israel","5110","Area","6659","Perm. meadows & pastures - Nat. growing","2008","2008","","","","",""
"RL","Land Use","376","Israel","5110","Area","6659","Perm. meadows & pastures - Nat. growing","2015","2015","","","","",""
"RL","Land Use","376","Israel","5110","Area","6649","Farm buildings and Farmyards","2008","2008","","","","",""
"RL","Land Use","376","Israel","5110","Area","6649","Farm buildings and Farmyards","2015","2015","","","","",""
"RL","Land Use","376","Israel","5110","Area","6671","Agriculture area under organic agric.","2008","2008","1000 ha","5.7","A","Official figure",""
"RL","Land Use","376","Israel","5110","Area","6671","Agriculture area under organic agric.","2015","2015","1000 ha","4.1","A","Official figure",""
"RL","Land Use","376","Israel","5110","Area","6672","Agriculture area certified organic","2008","2008","1000 ha","4.8","A","Official figure",""
"RL","Land Use","376","Israel","5110","Area","6672","Agriculture area certified organic","2015","2015","1000 ha","4.1","A","Official figure",""
"RL","Land Use","376","Israel","5110","Area","6668","Cropland area under organic agric.","2008","2008","","","","",""
"RL","Land Use","376","Israel","5110","Area","6668","Cropland area under organic agric.","2015","2015","","","","",""
"RL","Land Use","376","Israel","5110","Area","6669","Cropland area certified organic","2008","2008","","","","",""
"RL","Land Use","376","Israel","5110","Area","6669","Cropland area certified organic","2015","2015","","","","",""
"RL","Land Use","376","Israel","5110","Area","6681","Perm. meadows & pastures area under organic agric.","2008","2008","","","","",""
"RL","Land Use","376","Israel","5110","Area","6681","Perm. meadows & pastures area under organic agric.","2015","2015","","","","",""
"RL","Land Use","376","Israel","5110","Area","6682","Perm. meadows & pastures area certified organic","2008","2008","","","","",""
"RL","Land Use","376","Israel","5110","Area","6682","Perm. meadows & pastures area certified organic","2015","2015","","","","",""
"RL","Land Use","376","Israel","5110","Area","6664","Cropland area under conventional tillage","2008","2008","","","","",""
"RL","Land Use","376","Israel","5110","Area","6664","Cropland area under conventional tillage","2015","2015","","","","",""
"RL","Land Use","376","Israel","5110","Area","6665","Cropland area under conservation tillage","2008","2008","","","","",""
"RL","Land Use","376","Israel","5110","Area","6665","Cropland area under conservation tillage","2015","2015","","","","",""
"RL","Land Use","376","Israel","5110","Area","6666","Cropland area under zero or no tillage","2008","2008","","","","",""
"RL","Land Use","376","Israel","5110","Area","6666","Cropland area under zero or no tillage","2015","2015","","","","",""
"RL","Land Use","376","Israel","5110","Area","6774","Cropland area under protective cover","2008","2008","","","","",""
"RL","Land Use","376","Israel","5110","Area","6774","Cropland area under protective cover","2015","2015","1000 ha","6.2","A","Official figure",""
"RL","Land Use","380","Italy","5110","Area","6600","Country area","2008","2008","1000 ha","30206.9","I","Imputed value",""
"RL","Land Use","380","Italy","5110","Area","6600","Country area","2015","2015","1000 ha","30206.9","I","Imputed value",""
"RL","Land Use","380","Italy","5110","Area","6601","Land area","2008","2008","1000 ha","29571.8","I","Imputed value",""
"RL","Land Use","380","Italy","5110","Area","6601","Land area","2015","2015","1000 ha","29571.8","I","Imputed value",""
"RL","Land Use","380","Italy","5110","Area","6602","Agriculture","2008","2008","1000 ha","14457.2","I","Imputed value",""
"RL","Land Use","380","Italy","5110","Area","6602","Agriculture","2015","2015","1000 ha","12945","I","Imputed value",""
"RL","Land Use","380","Italy","5110","Area","6610","Agricultural land","2008","2008","1000 ha","14457.2","I","Imputed value",""
"RL","Land Use","380","Italy","5110","Area","6610","Agricultural land","2015","2015","1000 ha","12945","A","Official figure",""
"RL","Land Use","380","Italy","5110","Area","6620","Cropland","2008","2008","1000 ha","10041.2","I","Imputed value",""
"RL","Land Use","380","Italy","5110","Area","6620","Cropland","2015","2015","1000 ha","9048","A","Official figure",""
"RL","Land Use","380","Italy","5110","Area","6621","Arable land","2008","2008","1000 ha","7498","I","Imputed value",""
"RL","Land Use","380","Italy","5110","Area","6621","Arable land","2015","2015","1000 ha","6601","A","Official figure",""
"RL","Land Use","380","Italy","5110","Area","6630","Temporary crops","2008","2008","1000 ha","5012","A","Official figure",""
"RL","Land Use","380","Italy","5110","Area","6630","Temporary crops","2015","2015","1000 ha","4317","A","Official figure",""
"RL","Land Use","380","Italy","5110","Area","6633","Temporary meadows and pastures","2008","2008","1000 ha","1969","A","Official figure",""
"RL","Land Use","380","Italy","5110","Area","6633","Temporary meadows and pastures","2015","2015","1000 ha","2013","A","Official figure",""
"RL","Land Use","380","Italy","5110","Area","6640","Temporary fallow","2008","2008","1000 ha","517","I","Imputed value",""
"RL","Land Use","380","Italy","5110","Area","6640","Temporary fallow","2015","2015","1000 ha","271","A","Official figure",""
"RL","Land Use","380","Italy","5110","Area","6650","Permanent crops","2008","2008","1000 ha","2543.2","A","Official figure",""
"RL","Land Use","380","Italy","5110","Area","6650","Permanent crops","2015","2015","1000 ha","2447","A","Official figure",""
"RL","Land Use","380","Italy","5110","Area","6655","Permanent meadows and pastures","2008","2008","1000 ha","4416","A","Official figure",""
"RL","Land Use","380","Italy","5110","Area","6655","Permanent meadows and pastures","2015","2015","1000 ha","3897","A","Official figure",""
"RL","Land Use","380","Italy","5110","Area","6656","Perm. meadows & pastures - Cultivated","2008","2008","","","","",""
"RL","Land Use","380","Italy","5110","Area","6656","Perm. meadows & pastures - Cultivated","2015","2015","","","","",""
"RL","Land Use","380","Italy","5110","Area","6659","Perm. meadows & pastures - Nat. growing","2008","2008","","","","",""
"RL","Land Use","380","Italy","5110","Area","6659","Perm. meadows & pastures - Nat. growing","2015","2015","","","","",""
"RL","Land Use","380","Italy","5110","Area","6649","Farm buildings and Farmyards","2008","2008","","","","",""
"RL","Land Use","380","Italy","5110","Area","6649","Farm buildings and Farmyards","2015","2015","","","","",""
"RL","Land Use","380","Italy","5110","Area","6671","Agriculture area under organic agric.","2008","2008","1000 ha","1002","A","Official figure",""
"RL","Land Use","380","Italy","5110","Area","6671","Agriculture area under organic agric.","2015","2015","1000 ha","1493","A","Official figure",""
"RL","Land Use","380","Italy","5110","Area","6672","Agriculture area certified organic","2008","2008","1000 ha","812","A","Official figure",""
"RL","Land Use","380","Italy","5110","Area","6672","Agriculture area certified organic","2015","2015","1000 ha","1094","A","Official figure",""
"RL","Land Use","380","Italy","5110","Area","6668","Cropland area under organic agric.","2008","2008","1000 ha","733","I","Imputed value",""
"RL","Land Use","380","Italy","5110","Area","6668","Cropland area under organic agric.","2015","2015","1000 ha","1066","A","Official figure",""
"RL","Land Use","380","Italy","5110","Area","6669","Cropland area certified organic","2008","2008","","","","",""
"RL","Land Use","380","Italy","5110","Area","6669","Cropland area certified organic","2015","2015","1000 ha","791","A","Official figure",""
"RL","Land Use","380","Italy","5110","Area","6681","Perm. meadows & pastures area under organic agric.","2008","2008","1000 ha","269","A","Official figure",""
"RL","Land Use","380","Italy","5110","Area","6681","Perm. meadows & pastures area under organic agric.","2015","2015","1000 ha","426","A","Official figure",""
"RL","Land Use","380","Italy","5110","Area","6682","Perm. meadows & pastures area certified organic","2008","2008","","","","",""
"RL","Land Use","380","Italy","5110","Area","6682","Perm. meadows & pastures area certified organic","2015","2015","1000 ha","302","A","Official figure",""
"RL","Land Use","380","Italy","5110","Area","6664","Cropland area under conventional tillage","2008","2008","","","","",""
"RL","Land Use","380","Italy","5110","Area","6664","Cropland area under conventional tillage","2015","2015","","","","",""
"RL","Land Use","380","Italy","5110","Area","6665","Cropland area under conservation tillage","2008","2008","","","","",""
"RL","Land Use","380","Italy","5110","Area","6665","Cropland area under conservation tillage","2015","2015","","","","",""
"RL","Land Use","380","Italy","5110","Area","6666","Cropland area under zero or no tillage","2008","2008","","","","",""
"RL","Land Use","380","Italy","5110","Area","6666","Cropland area under zero or no tillage","2015","2015","","","","",""
"RL","Land Use","380","Italy","5110","Area","6774","Cropland area under protective cover","2008","2008","1000 ha","34.6","A","Official figure",""
"RL","Land Use","380","Italy","5110","Area","6774","Cropland area under protective cover","2015","2015","","","","",""
"RL","Land Use","388","Jamaica","5110","Area","6600","Country area","2008","2008","1000 ha","1099","A","Official figure",""
"RL","Land Use","388","Jamaica","5110","Area","6600","Country area","2015","2015","1000 ha","1099","A","Official figure",""
"RL","Land Use","388","Jamaica","5110","Area","6601","Land area","2008","2008","1000 ha","1083","I","Imputed value",""
"RL","Land Use","388","Jamaica","5110","Area","6601","Land area","2015","2015","1000 ha","1083","I","Imputed value",""
"RL","Land Use","388","Jamaica","5110","Area","6602","Agriculture","2008","2008","1000 ha","449","I","Imputed value",""
"RL","Land Use","388","Jamaica","5110","Area","6602","Agriculture","2015","2015","1000 ha","417","I","Imputed value",""
"RL","Land Use","388","Jamaica","5110","Area","6610","Agricultural land","2008","2008","1000 ha","449","I","Imputed value",""
"RL","Land Use","388","Jamaica","5110","Area","6610","Agricultural land","2015","2015","1000 ha","417","I","Imputed value",""
"RL","Land Use","388","Jamaica","5110","Area","6620","Cropland","2008","2008","1000 ha","220","I","Imputed value",""
"RL","Land Use","388","Jamaica","5110","Area","6620","Cropland","2015","2015","1000 ha","188","I","Imputed value",""
"RL","Land Use","388","Jamaica","5110","Area","6621","Arable land","2008","2008","1000 ha","120","I","Imputed value",""
"RL","Land Use","388","Jamaica","5110","Area","6621","Arable land","2015","2015","1000 ha","120","I","Imputed value",""
"RL","Land Use","388","Jamaica","5110","Area","6630","Temporary crops","2008","2008","1000 ha","88.4733","I","Imputed value",""
"RL","Land Use","388","Jamaica","5110","Area","6630","Temporary crops","2015","2015","1000 ha","91.361","I","Imputed value",""
"RL","Land Use","388","Jamaica","5110","Area","6633","Temporary meadows and pastures","2008","2008","1000 ha","15.308","I","Imputed value",""
"RL","Land Use","388","Jamaica","5110","Area","6633","Temporary meadows and pastures","2015","2015","1000 ha","13.5662","I","Imputed value",""
"RL","Land Use","388","Jamaica","5110","Area","6640","Temporary fallow","2008","2008","1000 ha","16.2187","I","Imputed value",""
"RL","Land Use","388","Jamaica","5110","Area","6640","Temporary fallow","2015","2015","1000 ha","15.0727","I","Imputed value",""
"RL","Land Use","388","Jamaica","5110","Area","6650","Permanent crops","2008","2008","1000 ha","100","I","Imputed value",""
"RL","Land Use","388","Jamaica","5110","Area","6650","Permanent crops","2015","2015","1000 ha","68","I","Imputed value",""
"RL","Land Use","388","Jamaica","5110","Area","6655","Permanent meadows and pastures","2008","2008","1000 ha","229","I","Imputed value",""
"RL","Land Use","388","Jamaica","5110","Area","6655","Permanent meadows and pastures","2015","2015","1000 ha","229","I","Imputed value",""
"RL","Land Use","388","Jamaica","5110","Area","6656","Perm. meadows & pastures - Cultivated","2008","2008","","","","",""
"RL","Land Use","388","Jamaica","5110","Area","6656","Perm. meadows & pastures - Cultivated","2015","2015","","","","",""
"RL","Land Use","388","Jamaica","5110","Area","6659","Perm. meadows & pastures - Nat. growing","2008","2008","","","","",""
"RL","Land Use","388","Jamaica","5110","Area","6659","Perm. meadows & pastures - Nat. growing","2015","2015","","","","",""
